9.724199999999999901e-04 4.527299999999999727e-03 1.076300000000000087e-03 -1.336799999999999967e-02 -1.957400000000000199e-03 -2.152100000000000107e-03 1.169700000000000080e-02 3.979900000000000104e-02 -2.814399999999999888e-02 4.575700000000000253e-04 -2.373400000000000162e-02 4.844299999999999995e-02 -6.366099999999999537e-02 -4.148599999999999684e-03 6.311700000000000643e-02 1.281599999999999961e-01 -6.647500000000000631e-02 -2.917799999999999908e-02 6.240600000000000314e-02 1.612699999999999967e-01 2.228999999999999870e-01 -1.088599999999999984e-02 -4.419199999999999795e-01 2.440700000000000092e-01 1.446000000000000063e-01 -3.830999999999999961e-01 4.493500000000000272e-01 -3.549100000000000033e-01 8.233500000000000540e-02 3.166700000000000070e-01 -6.615299999999999514e-01 7.106400000000000494e-01 -2.327599999999999947e-01 -5.457300000000000484e-01 7.005799999999999805e-01 1.855700000000000127e-01 -7.894400000000000306e-01 -6.757399999999999518e-02 8.030699999999999505e-01 1.611599999999999977e-01 -7.746100000000000207e-01 -4.221099999999999852e-01 5.660800000000000276e-01 7.638099999999999890e-01 -4.292500000000000308e-03 -7.667599999999999971e-01 -6.388500000000000290e-01 2.373899999999999899e-01 8.388099999999999445e-01
3.607099999999999803e-04 -5.357100000000000056e-03 8.108000000000000623e-03 -6.099199999999999934e-03 2.140099999999999988e-02 -6.691800000000000352e-03 -3.365300000000000236e-02 2.372799999999999909e-02 2.710800000000000015e-02 -2.863100000000000020e-02 6.411400000000000432e-02 -2.038099999999999981e-02 7.031700000000000103e-03 -2.024299999999999988e-01 1.932500000000000051e-01 5.213399999999999979e-02 -4.619999999999999801e-02 1.752300000000000038e-02 1.193199999999999955e-01 1.766399999999999915e-01 1.983100000000000140e-02 -3.783299999999999996e-01 -4.025399999999999812e-02 4.764599999999999946e-01 -6.185300000000000242e-01 6.430500000000000105e-01 -6.893899999999999473e-01 7.171899999999999942e-01 -5.607499999999999707e-01 1.210999999999999993e-01 4.442300000000000137e-01 -7.752200000000000202e-01 4.390299999999999758e-01 4.522300000000000209e-01 -7.522699999999999942e-01 -1.877600000000000102e-01 8.025900000000000256e-01 1.962599999999999900e-01 -7.812799999999999745e-01 -4.011899999999999911e-01 6.422799999999999621e-01 6.968900000000000095e-01 -2.162900000000000100e-01 -8.442100000000000160e-01 -4.858600000000000141e-01 4.023100000000000009e-01 8.611100000000000421e-01 3.979199999999999959e-01 -4.989899999999999891e-01
-6.264400000000000534e-05 -2.142799999999999826e-03 7.791799999999999768e-03 -2.362399999999999917e-02 -5.817199999999999802e-04 1.069699999999999991e-02 -2.344399999999999956e-02 4.419700000000000017e-02 -5.096500000000000336e-02 -2.370800000000000164e-03 -1.565300000000000025e-02 -2.247299999999999819e-03 1.499300000000000077e-01 -1.552999999999999936e-01 1.784499999999999975e-01 5.600800000000000223e-02 1.146999999999999929e-02 6.526500000000000357e-02 1.025400000000000061e-01 -4.555800000000000127e-02 -3.324900000000000078e-01 -1.109799999999999953e-01 5.142299999999999649e-01 -4.891599999999999837e-01 3.508399999999999852e-01 -3.214400000000000035e-01 4.646299999999999875e-01 -6.902300000000000102e-01 7.341400000000000148e-01 -3.584800000000000209e-01 -3.096099999999999963e-01 7.805699999999999861e-01 -4.565299999999999914e-01 -5.092700000000000005e-01 7.078999999999999737e-01 3.768900000000000028e-01 -7.220100000000000406e-01 -4.920300000000000229e-01 5.824099999999999833e-01 7.232300000000000395e-01 -2.370599999999999929e-01 -8.525300000000000100e-01 -3.697599999999999776e-01 5.356999999999999540e-01 8.534699999999999509e-01 3.148199999999999887e-01 -5.331799999999999873e-01 -8.630799999999999583e-01 -3.254799999999999915e-01
-1.123300000000000036e-04 1.914399999999999913e-03 -9.393600000000000214e-03 1.871199999999999947e-02 1.602299999999999905e-02 -2.056399999999999895e-03 -1.265400000000000032e-02 8.930699999999999750e-03 3.241399999999999837e-02 5.602599999999999941e-02 -8.609899999999999498e-02 3.389099999999999752e-02 1.507799999999999974e-01 -9.661500000000000643e-02 1.460400000000000031e-01 8.401799999999999546e-02 5.025400000000000006e-02 1.785399999999999834e-02 -1.226300000000000029e-01 -2.917799999999999838e-01 -1.760000000000000106e-02 4.655799999999999939e-01 -3.649700000000000166e-01 8.092299999999999494e-02 7.863699999999999857e-02 -4.578700000000000131e-02 -2.052700000000000080e-01 5.914300000000000113e-01 -7.780299999999999994e-01 4.159800000000000164e-01 3.360299999999999954e-01 -8.055600000000000538e-01 3.133199999999999874e-01 6.806200000000000028e-01 -5.168700000000000516e-01 -6.664499999999999869e-01 4.287099999999999800e-01 7.919300000000000228e-01 -9.679100000000000203e-02 -8.437799999999999745e-01 -4.018499999999999850e-01 5.551599999999999868e-01 8.396500000000000075e-01 2.202699999999999936e-01 -5.964800000000000102e-01 -8.607299999999999951e-01 -3.452000000000000068e-01 4.980999999999999872e-01 8.793900000000000050e-01
8.303800000000000287e-04 5.366899999999999969e-03 -5.879399999999999904e-03 -1.059799999999999978e-02 -2.307199999999999876e-02 3.211699999999999972e-02 -1.284500000000000051e-02 3.637499999999999761e-02 -5.295799999999999813e-02 -6.332899999999999641e-02 4.732299999999999701e-02 -4.157899999999999791e-02 1.236600000000000060e-01 -1.126100000000000018e-01 8.572599999999999665e-02 4.111399999999999777e-02 -2.789000000000000160e-02 -1.490400000000000058e-01 -1.901500000000000135e-01 1.423099999999999921e-01 3.742300000000000071e-01 -3.611300000000000066e-01 -7.738899999999999512e-04 2.738200000000000078e-01 -3.599100000000000077e-01 2.577699999999999991e-01 8.166900000000000548e-02 -5.749100000000000321e-01 7.888199999999999656e-01 -3.170499999999999985e-01 -5.090799999999999770e-01 7.875400000000000178e-01 1.541900000000000041e-02 -8.290699999999999736e-01 9.068099999999999772e-02 8.454399999999999693e-01 1.396900000000000086e-01 -7.824200000000000044e-01 -5.592500000000000249e-01 4.341900000000000204e-01 8.571499999999999675e-01 2.439000000000000057e-01 -6.179000000000000048e-01 -8.521600000000000286e-01 -3.188500000000000223e-01 4.832099999999999729e-01 8.814400000000000013e-01 5.323600000000000554e-01 -2.823300000000000254e-01
8.214200000000000060e-04 6.928400000000000357e-03 -3.373000000000000130e-03 -1.810300000000000104e-02 -2.287099999999999897e-02 4.006200000000000039e-02 -1.480099999999999992e-02 -7.225299999999999778e-02 9.084299999999999320e-02 -8.943500000000000061e-02 4.884700000000000153e-02 -1.062700000000000033e-01 1.514800000000000035e-01 -1.679700000000000082e-01 -1.673099999999999934e-02 -7.370200000000000362e-02 -1.013799999999999979e-01 -1.875599999999999837e-02 2.581399999999999806e-01 1.917399999999999938e-01 -4.229399999999999826e-01 9.606900000000000162e-02 2.739500000000000268e-01 -4.611899999999999888e-01 4.794999999999999818e-01 -3.101300000000000168e-01 -1.213800000000000018e-01 6.636499999999999622e-01 -7.458399999999999475e-01 4.535100000000000242e-02 7.403199999999999781e-01 -5.802100000000000035e-01 -4.825800000000000090e-01 7.135000000000000231e-01 4.993699999999999806e-01 -6.024399999999999755e-01 -7.353100000000000191e-01 2.043000000000000094e-01 8.618900000000000450e-01 4.200400000000000245e-01 -5.234299999999999509e-01 -8.655500000000000416e-01 -3.331000000000000072e-01 4.892199999999999882e-01 8.832600000000000451e-01 5.843300000000000161e-01 -1.673800000000000010e-01 -8.019699999999999607e-01 -7.890200000000000546e-01
1.104600000000000070e-03 -5.889799999999999723e-03 2.803700000000000116e-03 4.881700000000000102e-03 -3.016100000000000031e-02 2.248500000000000151e-02 -3.816399999999999654e-02 9.614599999999999536e-02 -2.494299999999999989e-02 7.579899999999999659e-03 1.769799999999999976e-03 -1.372099999999999986e-01 2.137600000000000056e-01 -1.469300000000000050e-01 -4.163000000000000034e-02 -2.441800000000000047e-03 1.185500000000000026e-01 2.235800000000000010e-01 -6.055800000000000072e-02 -3.869500000000000162e-01 3.048500000000000099e-01 1.100700000000000012e-01 -4.080900000000000083e-01 5.232900000000000329e-01 -4.780499999999999750e-01 2.152399999999999869e-01 3.136399999999999744e-01 -7.901799999999999935e-01 5.452399999999999469e-01 3.794799999999999840e-01 -8.270999999999999464e-01 7.177600000000000646e-02 8.312500000000000444e-01 -1.527000000000000024e-01 -8.572300000000000475e-01 -1.461699999999999944e-01 7.735800000000000454e-01 6.383999999999999675e-01 -2.914900000000000269e-01 -8.740400000000000391e-01 -4.763700000000000156e-01 4.008499999999999841e-01 8.802699999999999969e-01 6.084399999999999809e-01 -1.154199999999999948e-01 -7.532699999999999951e-01 -8.521100000000000341e-01 -3.218799999999999994e-01 4.564400000000000124e-01
8.969600000000000316e-04 7.136400000000000209e-03 -1.299400000000000034e-02 2.286900000000000044e-02 -2.173100000000000032e-02 1.358000000000000006e-02 5.984899999999999942e-02 -4.800600000000000006e-02 -3.026399999999999924e-02 6.819100000000000161e-02 -3.737399999999999750e-02 -1.179599999999999954e-01 1.813800000000000134e-01 2.068300000000000000e-02 5.513699999999999851e-02 1.305399999999999894e-01 3.092400000000000010e-02 -2.500999999999999890e-01 -1.660300000000000109e-01 4.338899999999999979e-01 -1.877199999999999980e-01 -2.050200000000000078e-01 4.338899999999999979e-01 -4.871400000000000174e-01 3.518700000000000161e-01 3.606299999999999784e-02 -6.008200000000000207e-01 7.956299999999999484e-01 -9.283399999999999985e-02 -7.750700000000000367e-01 5.124300000000000521e-01 5.837999999999999856e-01 -6.491900000000000448e-01 -6.135899999999999688e-01 4.813999999999999946e-01 8.287900000000000267e-01 3.494499999999999690e-02 -7.890500000000000291e-01 -6.924700000000000299e-01 1.610600000000000087e-01 8.381100000000000216e-01 6.987999999999999767e-01 -3.289399999999999963e-02 -7.183899999999999730e-01 -8.763199999999999878e-01 -4.475799999999999779e-01 2.803700000000000081e-01 8.334700000000000442e-01 7.992799999999999905e-01
-1.578900000000000052e-03 -3.982600000000000202e-03 1.151899999999999973e-02 -3.049400000000000027e-02 1.947600000000000026e-02 1.431600000000000103e-03 -3.824400000000000022e-02 -6.196800000000000225e-02 -9.954100000000000448e-03 7.150499999999999912e-02 -7.168399999999999772e-02 6.663200000000000199e-03 -4.907999999999999863e-02 1.030299999999999966e-01 -4.416400000000000187e-02 -1.637399999999999967e-01 -1.927999999999999992e-01 1.523200000000000109e-01 3.133900000000000019e-01 -4.301800000000000068e-01 1.464900000000000091e-01 1.900900000000000090e-01 -3.554499999999999882e-01 3.274400000000000088e-01 -6.688500000000000001e-02 -4.156299999999999994e-01 8.161399999999999766e-01 -4.815900000000000181e-01 -5.152999999999999803e-01 7.739800000000000013e-01 2.227200000000000013e-01 -8.488400000000000389e-01 -1.583600000000000008e-01 8.242000000000000437e-01 4.723700000000000121e-01 -5.438899999999999846e-01 -8.494599999999999929e-01 -1.672700000000000020e-01 6.841500000000000359e-01 8.359499999999999709e-01 1.831099999999999950e-01 -6.125399999999999734e-01 -8.940099999999999714e-01 -5.249399999999999622e-01 1.699199999999999877e-01 7.575800000000000312e-01 8.791200000000000125e-01 4.371399999999999730e-01 -2.998899999999999899e-01
-2.130799999999999968e-03 -3.056199999999999802e-03 4.565800000000000067e-03 1.052999999999999943e-02 1.029700000000000060e-02 -1.861000000000000154e-02 -1.884599999999999947e-03 1.204900000000000068e-02 -2.024099999999999858e-02 3.403699999999999781e-02 -7.300700000000000245e-02 1.893400000000000083e-01 -1.876800000000000135e-01 -3.860199999999999743e-02 -4.926200000000000023e-02 7.992399999999999505e-02 2.792299999999999782e-01 -3.993100000000000122e-02 -3.896000000000000019e-01 4.449100000000000277e-01 -2.017100000000000004e-01 -5.895299999999999846e-02 1.433099999999999929e-01 -5.878600000000000318e-03 -3.581599999999999784e-01 7.595499999999999474e-01 -6.905000000000000027e-01 -1.814900000000000124e-01 8.584899999999999753e-01 -1.372099999999999986e-01 -8.354399999999999604e-01 2.556200000000000139e-01 8.519799999999999596e-01 -1.944600000000000148e-02 -8.471199999999999841e-01 -5.411899999999999489e-01 3.954799999999999982e-01 8.874800000000000466e-01 4.920900000000000274e-01 -3.644600000000000062e-01 -8.838000000000000300e-01 -6.613299999999999734e-01 3.810899999999999704e-02 6.900100000000000122e-01 9.027399999999999869e-01 5.964199999999999502e-01 -5.471299999999999775e-02 -6.928499999999999659e-01 -9.050700000000000411e-01
